id,label
492,Cat
493,Cat
494,Cat
495,Cat
496,Cat
497,Cat
498,Cat
499,Cat
500,Cat
501,Dog
502,Cat
503,Dog
504,Cat
505,Cat
506,Cat
507,Cat
508,Cat
509,Dog
510,Cat
511,Cat
512,Dog
513,Cat
514,Dog
515,Dog
516,Dog
517,Dog
518,Dog
519,Cat
520,Cat
521,Cat
522,Dog
523,Cat
524,Cat
525,Cat
526,Cat
527,Cat
528,Cat
529,Cat
530,Dog
531,Dog
532,Dog
533,Dog
534,Dog
535,Cat
536,Dog
537,Cat
538,Dog
539,Cat
540,Cat
541,Dog
542,Cat
543,Dog
544,Dog
545,Cat
546,Cat
547,Dog
548,Cat
549,Cat
550,Cat
551,Cat
552,Cat
553,Dog
554,Cat
555,Dog
556,Cat
557,Cat
558,Dog
559,Dog
560,Cat
561,Dog
562,Cat
563,Dog
564,Cat
565,Cat
566,Cat
567,Cat
568,Dog
569,Dog
570,Dog
571,Dog
572,Dog
573,Cat
574,Dog
575,Cat
576,Dog
577,Dog
578,Dog
579,Cat
580,Cat
581,Cat
582,Dog
583,Dog
584,Cat
585,Cat
586,Cat
587,Dog
588,Cat
589,Cat
590,Cat
591,Dog
592,Dog
593,Dog
594,Cat
595,Dog
596,Cat
597,Dog
598,Cat
599,Cat
600,Cat
601,Cat
602,Cat
603,Dog
604,Dog
605,Dog
606,Dog
607,Dog
608,Cat
609,Dog
610,Cat
611,Dog
612,Cat
613,Cat
614,Cat
615,Dog
616,Dog
617,Dog
618,Dog
619,Cat
620,Cat
621,Dog
622,Dog
623,Dog
624,Cat
625,Cat
626,Cat
627,Dog
628,Cat
629,Dog
630,Dog
631,Dog
632,Dog
633,Dog
634,Cat
635,Dog
636,Cat
637,Cat
638,Cat
639,Cat
640,Cat
641,Dog
642,Cat
643,Cat
644,Dog
645,Cat
646,Cat
647,Dog
648,Cat
649,Cat
650,Cat
651,Dog
652,Cat
653,Dog
654,Dog
655,Cat
656,Cat
657,Dog
658,Cat
659,Cat
660,Dog
661,Dog
662,Cat
663,Cat
664,Dog
665,Dog
666,Dog
667,Dog
668,Dog
669,Cat
670,Dog
671,Cat
672,Dog
673,Cat
674,Cat
675,Cat
676,Dog
677,Dog
678,Cat
679,Cat
680,Dog
681,Dog
682,Cat
683,Cat
684,Cat
685,Dog
686,Cat
687,Dog
688,Dog
689,Cat
690,Dog
691,Cat
692,Dog
693,Dog
694,Dog
695,Cat
696,Cat
697,Cat
698,Dog
699,Cat
700,Dog
701,Dog
702,Cat
703,Cat
704,Dog
705,Cat
706,Cat
707,Dog
708,Cat
709,Cat
710,Dog
711,Cat
712,Dog
713,Dog
714,Cat
715,Dog
716,Dog
717,Cat
718,Cat
719,Cat
720,Cat
721,Dog
722,Cat
723,Dog
724,Dog
725,Cat
726,Dog
727,Cat
728,Cat
729,Dog
730,Cat
731,Cat
732,Dog
733,Dog
734,Cat
735,Cat
736,Cat
737,Dog
738,Cat
739,Cat
740,Cat
741,Dog
742,Dog
743,Cat
744,Cat
745,Cat
746,Dog
747,Dog
748,Dog
749,Cat
750,Cat
751,Cat
752,Cat
753,Dog
754,Dog
755,Dog
756,Cat
757,Cat
758,Dog
759,Cat
760,Dog
761,Dog
762,Cat
763,Dog
764,Cat
765,Cat
766,Dog
767,Dog
768,Cat
769,Dog
770,Cat
771,Dog
772,Dog
773,Cat
774,Cat
775,Dog
776,Dog
777,Dog
778,Cat
779,Dog
780,Dog
781,Dog
782,Cat
783,Cat
784,Dog
785,Dog
786,Cat
787,Dog
788,Dog
789,Dog
790,Cat
791,Cat
792,Dog
793,Dog
794,Cat
795,Cat
796,Dog
797,Dog
798,Cat
799,Cat
800,Dog
801,Cat
802,Cat
803,Cat
804,Dog
805,Cat
806,Dog
807,Cat
808,Cat
809,Cat
810,Cat
811,Cat
812,Cat
813,Dog
814,Cat
815,Cat
816,Dog
817,Dog
818,Cat
819,Cat
820,Cat
821,Cat
822,Dog
823,Dog
824,Dog
825,Dog
826,Cat
827,Dog
828,Cat
829,Dog
830,Cat
831,Cat
832,Cat
833,Cat
834,Cat
835,Cat
836,Cat
837,Cat
838,Dog
839,Dog
840,Dog
841,Dog
842,Dog
843,Cat
844,Dog
845,Dog
846,Dog
847,Dog
848,Dog
849,Dog
850,Cat
851,Cat
852,Cat
853,Dog
854,Cat
855,Cat
856,Dog
857,Dog
858,Cat
859,Cat
860,Cat
861,Dog
862,Cat
863,Cat
864,Cat
865,Dog
866,Dog
867,Cat
868,Cat
869,Cat
870,Dog
871,Cat
872,Dog
873,Dog
874,Dog
875,Dog
876,Dog
877,Dog
878,Dog
879,Dog
880,Cat
881,Dog
882,Dog
883,Cat
884,Cat
885,Dog
886,Dog
887,Cat
888,Dog
889,Cat
890,Cat
891,Cat
892,Dog
893,Cat
894,Cat
895,Dog
896,Cat
897,Dog
898,Dog
899,Cat
900,Dog
901,Cat
902,Cat
903,Dog
904,Dog
905,Dog
906,Cat
907,Cat
908,Dog
909,Cat
910,Cat
911,Dog
912,Dog
913,Cat
914,Dog
915,Dog
916,Cat
917,Dog
918,Dog
919,Dog
920,Dog
921,Cat
922,Cat
923,Cat
924,Cat
925,Dog
926,Dog
927,Cat
928,Cat
929,Cat
930,Dog
931,Dog
932,Cat
933,Dog
934,Cat
935,Cat
936,Cat
937,Cat
938,Dog
939,Cat
940,Cat
941,Dog
942,Cat
943,Dog
944,Dog
945,Dog
946,Cat
947,Cat
948,Cat
949,Cat
950,Dog
951,Dog
952,Cat
953,Dog
954,Dog
955,Cat
956,Cat
957,Dog
958,Dog
959,Dog
960,Dog
961,Dog
962,Cat
963,Cat
964,Cat
965,Cat
966,Dog
967,Cat
968,Cat
969,Cat
970,Cat
971,Cat
972,Dog
973,Cat
974,Dog
975,Cat
976,Dog
977,Dog
978,Cat
979,Cat
980,Dog
981,Dog
982,Dog
983,Dog
984,Cat
985,Dog
986,Dog
987,Cat
988,Cat
989,Cat
990,Cat
991,Dog
992,Dog
993,Dog
994,Dog
995,Cat
996,Cat
997,Cat
998,Dog
999,Cat
1000,Cat
1001,Dog
1002,Dog
1003,Dog
1004,Cat
1005,Cat
1006,Dog
1007,Cat
1008,Dog
1009,Dog
1010,Cat
1011,Dog
1012,Dog
1013,Cat
1014,Cat
1015,Cat
1016,Dog
1017,Dog
1018,Cat
1019,Dog
1020,Cat
1021,Dog
1022,Cat
1023,Cat
1024,Dog
1025,Cat
1026,Cat
1027,Dog
1028,Cat
1029,Dog
1030,Cat
1031,Dog
1032,Dog
1033,Cat
1034,Dog
1035,Dog
1036,Dog
1037,Dog
1038,Dog
1039,Cat
1040,Dog
1041,Dog
1042,Cat
1043,Dog
1044,Cat
1045,Cat
1046,Dog
1047,Cat
1048,Dog
1049,Cat
1050,Dog
1051,Dog
1052,Cat
1053,Cat
1054,Dog
1055,Cat
1056,Cat
1057,Dog
1058,Cat
1059,Cat
1060,Dog
1061,Dog
1062,Dog
1063,Cat
1064,Cat
1065,Cat
1066,Dog
1067,Dog
1068,Dog
1069,Cat
1070,Dog
1071,Cat
1072,Cat
1073,Cat
1074,Cat
1075,Dog
1076,Dog
1077,Cat
1078,Cat
1079,Cat
1080,Dog
1081,Dog
1082,Cat
1083,Dog
1084,Cat
1085,Dog
1086,Cat
1087,Dog
1088,Dog
1089,Cat
1090,Dog
1091,Dog
1092,Dog
1093,Dog
1094,Cat
1095,Cat
1096,Cat
1097,Dog
1098,Dog
1099,Cat
1100,Cat
1101,Cat
1102,Dog
1103,Dog
1104,Dog
1105,Dog
1106,Cat
1107,Dog
1108,Dog
1109,Dog
1110,Cat
1111,Cat
1112,Dog
1113,Dog
1114,Dog
1115,Cat
1116,Dog
1117,Dog
1118,Dog
1119,Dog
1120,Cat
1121,Dog
1122,Dog
1123,Cat
1124,Cat
1125,Cat
1126,Cat
1127,Cat
1128,Dog
1129,Cat
1130,Dog
1131,Dog
1132,Dog
1133,Dog
1134,Dog
1135,Dog
1136,Cat
1137,Dog
1138,Dog
1139,Dog
1140,Dog
1141,Cat
1142,Cat
1143,Dog
1144,Cat
1145,Dog
1146,Dog
1147,Cat
1148,Cat
1149,Dog
1150,Dog
1151,Cat
1152,Dog
1153,Dog
1154,Cat
1155,Dog
1156,Dog
1157,Cat
1158,Dog
1159,Cat
1160,Dog
1161,Dog
1162,Cat
1163,Dog
1164,Cat
1165,Dog
1166,Cat
1167,Dog
1168,Dog
1169,Dog
1170,Cat
1171,Cat
1172,Dog
1173,Dog
1174,Dog
1175,Cat
1176,Dog
1177,Dog
1178,Dog
1179,Dog
1180,Cat
1181,Cat
1182,Dog
1183,Dog
1184,Dog
1185,Dog
1186,Cat
1187,Cat
1188,Dog
1189,Dog
1190,Dog
1191,Dog
1192,Cat
1193,Cat
1194,Dog
1195,Dog
1196,Cat
1197,Dog
1198,Dog
1199,Dog
1200,Dog
1201,Cat
1202,Dog
1203,Cat
1204,Cat
1205,Cat
1206,Cat
1207,Dog
1208,Cat
1209,Cat
1210,Cat
1211,Cat
1212,Cat
1213,Cat
1214,Dog
1215,Dog
1216,Dog
1217,Cat
1218,Dog
1219,Cat
1220,Cat
1221,Dog
1222,Cat
1223,Cat
1224,Cat
1225,Cat
1226,Cat
1227,Dog
1228,Dog
1229,Cat
1230,Dog
1231,Cat
1232,Cat
1233,Cat
1234,Dog
1235,Cat
1236,Dog
1237,Cat
1238,Dog
1239,Dog
1240,Dog
1241,Dog
1242,Cat
1243,Cat
1244,Cat
1245,Dog
1246,Cat
1247,Cat
1248,Dog
1249,Dog
1250,Cat
1251,Dog
1252,Cat
1253,Cat
1254,Dog
1255,Cat
1256,Dog
1257,Dog
1258,Dog
1259,Cat
1260,Dog
1261,Cat
1262,Cat
1263,Cat
1264,Dog
1265,Cat
1266,Cat
1267,Dog
1268,Cat
1269,Dog
1270,Cat
1271,Dog
1272,Cat
1273,Cat
1274,Cat
1275,Dog
1276,Cat
1277,Cat
1278,Dog
1279,Cat
1280,Cat
1281,Cat
1282,Dog
1283,Dog
1284,Dog
1285,Dog
1286,Cat
1287,Dog
1288,Dog
1289,Dog
1290,Cat
1291,Cat
1292,Dog
1293,Cat
1294,Dog
1295,Cat
1296,Cat
1297,Dog
1298,Dog
1299,Cat
1300,Dog
1301,Cat
1302,Dog
1303,Cat
1304,Dog
1305,Cat
1306,Dog
1307,Dog
1308,Dog
1309,Cat
1310,Cat
1311,Dog
1312,Dog
1313,Dog
1314,Cat
1315,Dog
1316,Cat
1317,Cat
1318,Cat
1319,Cat
1320,Dog
1321,Dog
1322,Cat
1323,Cat
1324,Dog
1325,Dog
1326,Dog
1327,Dog
1328,Dog
1329,Dog
1330,Dog
1331,Cat
1332,Dog
1333,Cat
1334,Dog
1335,Dog
1336,Cat
1337,Dog
1338,Dog
1339,Dog
1340,Cat
1341,Cat
1342,Cat
1343,Dog
1344,Dog
1345,Cat
1346,Cat
1347,Cat
1348,Dog
1349,Cat
1350,Dog
1351,Dog
1352,Dog
1353,Dog
1354,Dog
1355,Cat
1356,Dog
1357,Cat
1358,Dog
1359,Dog
1360,Cat
1361,Dog
1362,Cat
1363,Dog
1364,Cat
1365,Cat
1366,Cat
1367,Cat
1368,Dog
1369,Dog
1370,Cat
1371,Cat
1372,Cat
1373,Dog
1374,Dog
1375,Cat
1376,Dog
1377,Cat
1378,Dog
1379,Dog
1380,Cat
1381,Cat
1382,Dog
1383,Dog
1384,Cat
1385,Dog
1386,Cat
1387,Dog
1388,Cat
1389,Cat
1390,Dog
1391,Dog
1392,Dog
1393,Dog
1394,Dog
1395,Cat
1396,Cat
1397,Dog
1398,Cat
1399,Cat
1400,Dog
1401,Dog
1402,Dog
1403,Dog
1404,Cat
1405,Cat
1406,Cat
1407,Cat
1408,Dog
1409,Cat
1410,Cat
1411,Dog
1412,Dog
1413,Dog
1414,Cat
1415,Cat
1416,Dog
1417,Cat
1418,Cat
1419,Dog
1420,Cat
1421,Cat
1422,Cat
1423,Cat
1424,Dog
1425,Dog
1426,Dog
1427,Cat
1428,Cat
1429,Dog
1430,Dog
1431,Dog
1432,Dog
1433,Cat
1434,Cat
1435,Dog
1436,Dog
1437,Cat
1438,Dog
1439,Dog
1440,Cat
1441,Dog
1442,Cat
1443,Cat
1444,Dog
1445,Dog
1446,Cat
1447,Dog
1448,Dog
1449,Cat
1450,Dog
1451,Cat
1452,Dog
1453,Cat
1454,Cat
1455,Cat
1456,Dog
1457,Cat
1458,Dog
1459,Dog
1460,Cat
1461,Cat
1462,Cat
1463,Dog
1464,Dog
1465,Dog
1466,Dog
1467,Dog
1468,Cat
1469,Dog
1470,Cat
1471,Cat
1472,Cat
1473,Dog
1474,Cat
1475,Dog
1476,Dog
1477,Cat
1478,Cat
1479,Dog
1480,Dog
1481,Dog
1482,Cat
1483,Dog
1484,Dog
1485,Dog
1486,Cat
1487,Dog
1488,Dog
1489,Cat
1490,Dog
1491,Cat
1492,Dog
1493,Dog
1494,Dog
1495,Cat
1496,Dog
1497,Cat
1498,Cat
1499,Dog
1500,Dog
1501,Cat
1502,Cat
1503,Cat
1504,Cat
1505,Dog
1506,Dog
1507,Dog
1508,Cat
1509,Dog
1510,Cat
1511,Cat
1512,Cat
1513,Cat
1514,Dog
1515,Dog
1516,Dog
1517,Cat
1518,Dog
1519,Cat
1520,Cat
1521,Cat
1522,Cat
1523,Cat
1524,Cat
1525,Dog
1526,Dog
1527,Dog
1528,Dog
1529,Dog
1530,Dog
1531,Dog
1532,Dog
1533,Cat
1534,Cat
1535,Dog
1536,Dog
1537,Dog
1538,Cat
1539,Cat
1540,Cat
1541,Dog
1542,Dog
1543,Cat
1544,Dog
1545,Dog
1546,Cat
1547,Dog
1548,Dog
1549,Dog
1550,Dog
1551,Dog
1552,Cat
1553,Dog
1554,Dog
1555,Cat
1556,Dog
1557,Dog
1558,Dog
1559,Cat
1560,Dog
1561,Dog
1562,Dog
1563,Cat
1564,Cat
1565,Dog
1566,Cat
1567,Cat
1568,Cat
1569,Dog
1570,Cat
1571,Dog
1572,Cat
1573,Dog
1574,Dog
1575,Cat
1576,Dog
1577,Cat
1578,Cat
1579,Cat
1580,Cat
1581,Dog
1582,Cat
1583,Dog
1584,Cat
1585,Cat
1586,Dog
1587,Cat
1588,Cat
1589,Dog
1590,Dog
1591,Cat
1592,Dog
1593,Dog
1594,Cat
1595,Dog
1596,Cat
1597,Cat
1598,Cat
1599,Dog
1600,Cat
1601,Cat
1602,Dog
1603,Dog
1604,Dog
1605,Dog
1606,Cat
1607,Dog
1608,Dog
1609,Dog
1610,Cat
1611,Cat
1612,Cat
1613,Dog
1614,Cat
1615,Cat
1616,Cat
1617,Cat
1618,Cat
1619,Cat
1620,Cat
1621,Cat
1622,Dog
1623,Cat
1624,Cat
1625,Cat
1626,Dog
1627,Cat
1628,Cat
1629,Cat
1630,Dog
1631,Cat
1632,Cat
1633,Dog
1634,Dog
1635,Cat
1636,Cat
1637,Cat
1638,Cat
1639,Cat
1640,Cat
1641,Dog
1642,Cat
1643,Cat
1644,Cat
1645,Cat
1646,Dog
1647,Cat
1648,Dog
1649,Cat
1650,Cat
1651,Cat
1652,Cat
1653,Dog
1654,Dog
1655,Cat
1656,Cat
1657,Dog
1658,Cat
1659,Cat
1660,Cat
1661,Dog
1662,Dog
1663,Dog
1664,Dog
1665,Dog
1666,Dog
1667,Cat
1668,Cat
1669,Cat
1670,Cat
1671,Cat
1672,Cat
1673,Cat
1674,Cat
1675,Cat
1676,Cat
1677,Dog
1678,Cat
1679,Cat
1680,Dog
1681,Dog
1682,Dog
1683,Cat
1684,Cat
1685,Dog
1686,Dog
1687,Cat
1688,Dog
1689,Cat
1690,Cat
1691,Cat
1692,Dog
1693,Cat
1694,Dog
1695,Dog
1696,Dog
1697,Dog
1698,Dog
1699,Dog
1700,Dog
1701,Cat
1702,Cat
1703,Dog
1704,Dog
1705,Cat
1706,Cat
1707,Cat
1708,Cat
1709,Cat
1710,Dog
1711,Dog
1712,Cat
1713,Cat
1714,Dog
1715,Dog
1716,Cat
1717,Dog
1718,Cat
1719,Dog
1720,Dog
1721,Dog
1722,Cat
1723,Cat
1724,Dog
1725,Cat
1726,Cat
1727,Cat
1728,Dog
1729,Dog
1730,Cat
1731,Dog
1732,Cat
1733,Cat
1734,Cat
1735,Cat
1736,Cat
1737,Dog
1738,Cat
1739,Cat
1740,Cat
1741,Cat
1742,Cat
1743,Cat
1744,Cat
1745,Dog
1746,Cat
1747,Cat
1748,Dog
1749,Dog
1750,Cat
1751,Dog
1752,Cat
1753,Dog
1754,Dog
1755,Dog
1756,Cat
1757,Dog
1758,Dog
1759,Dog
1760,Cat
1761,Dog
1762,Dog
1763,Dog
1764,Dog
1765,Dog
1766,Dog
1767,Dog
1768,Cat
1769,Cat
1770,Cat
1771,Dog
1772,Cat
1773,Cat
1774,Dog
1775,Cat
1776,Dog
1777,Cat
1778,Dog
1779,Dog
1780,Dog
1781,Cat
1782,Cat
1783,Dog
1784,Dog
1785,Dog
1786,Cat
1787,Cat
1788,Dog
1789,Dog
1790,Dog
1791,Cat
1792,Dog
1793,Cat
1794,Cat
1795,Cat
1796,Dog
1797,Cat
1798,Dog
1799,Dog
1800,Dog
1801,Cat
1802,Dog
1803,Cat
1804,Dog
1805,Dog
1806,Cat
1807,Dog
1808,Cat
1809,Dog
1810,Dog
1811,Cat
1812,Dog
1813,Cat
1814,Cat
1815,Dog
1816,Cat
1817,Cat
1818,Dog
1819,Cat
1820,Dog
1821,Cat
1822,Cat
1823,Cat
1824,Cat
1825,Cat
1826,Dog
1827,Cat
1828,Dog
1829,Cat
1830,Cat
1831,Dog
1832,Cat
1833,Dog
1834,Cat
1835,Cat
1836,Dog
1837,Dog
1838,Dog
1839,Dog
1840,Dog
1841,Dog
1842,Dog
1843,Dog
1844,Dog
1845,Dog
1846,Cat
1847,Dog
1848,Dog
1849,Dog
1850,Dog
1851,Dog
1852,Dog
1853,Dog
1854,Cat
1855,Cat
1856,Dog
1857,Cat
1858,Cat
1859,Cat
1860,Dog
1861,Dog
1862,Dog
1863,Dog
1864,Dog
1865,Dog
1866,Dog
1867,Dog
1868,Dog
1869,Dog
1870,Cat
1871,Cat
1872,Cat
1873,Cat
1874,Cat
1875,Dog
1876,Cat
1877,Cat
1878,Dog
1879,Dog
1880,Cat
1881,Cat
1882,Dog
1883,Dog
1884,Dog
1885,Dog
1886,Dog
1887,Dog
1888,Dog
1889,Dog
1890,Cat
1891,Cat
1892,Cat
1893,Cat
1894,Cat
1895,Cat
1896,Dog
1897,Dog
1898,Dog
1899,Cat
1900,Dog
1901,Dog
1902,Cat
1903,Cat
1904,Dog
1905,Dog
1906,Dog
1907,Cat
1908,Dog
1909,Cat
1910,Cat
1911,Cat
1912,Dog
1913,Cat
1914,Cat
1915,Dog
1916,Cat
1917,Dog
1918,Cat
1919,Dog
1920,Cat
1921,Dog
1922,Cat
1923,Dog
1924,Dog
1925,Cat
1926,Dog
1927,Dog
1928,Cat
1929,Dog
1930,Cat
1931,Dog
1932,Dog
1933,Cat
1934,Cat
1935,Dog
1936,Cat
1937,Dog
1938,Cat
1939,Dog
1940,Cat
1941,Cat
1942,Dog
1943,Cat
1944,Cat
1945,Cat
1946,Dog
1947,Dog
1948,Cat
1949,Cat
1950,Dog
1951,Dog
1952,Dog
1953,Cat
1954,Cat
1955,Dog
1956,Cat
1957,Cat
1958,Dog
1959,Dog
1960,Dog
1961,Cat
1962,Dog
1963,Cat
1964,Dog
1965,Cat
1966,Cat
1967,Cat
1968,Dog
1969,Dog
1970,Dog
1971,Dog
1972,Dog
1973,Cat
1974,Cat
1975,Cat
1976,Cat
1977,Cat
1978,Dog
1979,Dog
1980,Dog
1981,Cat
1982,Cat
1983,Dog
1984,Dog
1985,Cat
1986,Dog
1987,Dog
1988,Cat
1989,Dog
1990,Cat
1991,Cat
1992,Cat
1993,Dog
1994,Cat
1995,Cat
1996,Cat
1997,Dog
1998,Cat
1999,Dog
2000,Cat
2001,Cat
2002,Cat
2003,Dog
2004,Dog
2005,Dog
2006,Dog
2007,Dog
2008,Dog
2009,Cat
2010,Cat
2011,Dog
2012,Cat
2013,Dog
2014,Cat
2015,Cat
2016,Dog
2017,Cat
2018,Dog
2019,Dog
2020,Cat
2021,Cat
2022,Dog
2023,Cat
2024,Dog
2025,Dog
2026,Cat
2027,Dog
2028,Dog
2029,Cat
2030,Dog
2031,Cat
2032,Dog
2033,Cat
2034,Cat
2035,Dog
2036,Dog
2037,Dog
2038,Cat
2039,Dog
2040,Cat
2041,Dog
2042,Dog
2043,Dog
2044,Dog
2045,Dog
2046,Dog
2047,Cat
2048,Dog
2049,Cat
2050,Cat
2051,Cat
2052,Dog
2053,Cat
2054,Cat
2055,Dog
2056,Cat
2057,Cat
2058,Cat
2059,Dog
2060,Dog
2061,Dog
2062,Dog
2063,Dog
2064,Cat
2065,Dog
2066,Cat
2067,Dog
2068,Dog
2069,Dog
2070,Cat
2071,Cat
2072,Dog
2073,Dog
2074,Cat
2075,Dog
2076,Dog
2077,Cat
2078,Dog
2079,Dog
2080,Dog
2081,Dog
2082,Cat
2083,Cat
2084,Cat
2085,Cat
2086,Dog
2087,Cat
2088,Dog
2089,Cat
2090,Cat
2091,Cat
2092,Dog
2093,Cat
2094,Dog
2095,Cat
2096,Cat
2097,Dog
2098,Cat
2099,Dog
2100,Cat
2101,Cat
2102,Cat
2103,Dog
2104,Dog
2105,Dog
2106,Dog
2107,Dog
2108,Dog
2109,Dog
2110,Cat
2111,Dog
2112,Dog
2113,Dog
2114,Cat
2115,Cat
2116,Dog
2117,Dog
2118,Dog
2119,Dog
2120,Cat
2121,Dog
2122,Cat
2123,Cat
2124,Cat
2125,Dog
2126,Cat
2127,Cat
2128,Cat
2129,Cat
2130,Dog
2131,Cat
2132,Dog
2133,Dog
2134,Dog
2135,Cat
2136,Dog
2137,Dog
2138,Dog
2139,Cat
2140,Dog
2141,Dog
